ID,X_original,Y_original,Elevation,Z_not_corrected_elevation,Z,azimuth,dip,polarity,formation,series,id,Dataset,X,Y
TG-225-RS,572397.82287039,6677991.48405136,16,-486.5,-470.5,0,1,1,parana_basin,Parana_Province,7,CEP,572397.82287039,6677991.48405136
TG-226-RS,567986.53444905,6673963.19933743,15.48,-499.5,-484.02,0,1,1,parana_basin,Parana_Province,7,CEP,567986.53444905,6673963.19933743
TG-228-RS,587490.63088119,6698510.27173842,0.31,-873.8,-873.49,0,0,1,parana_basin,Parana_Province,7,CEP,587490.63088119,6698510.27173842
TG-229-RS,574915.54705102,6682628.09257497,11.57,-519.06,-507.49,0,0,1,parana_basin,Parana_Province,7,CEP,574915.54705102,6682628.09257497
4300008746,593033,6708223,5,-35,-30,0,0,1,unit1,Unit1,1,SIAGAS,593033,6708223
4300008746,593033,6708223,5,-51,-46,0,0,1,unit2,Unit2,2,SIAGAS,593033,6708223
4300008746,593033,6708223,5,-83,-78,0,0,1,unit3,Unit3,3,SIAGAS,593033,6708223
4300008746,593033,6708223,5,-135,-130,0,0,1,unit4,Unit4,4,SIAGAS,593033,6708223
4300020527,594058,6708510,6.87,-12,-5.13,0,0,1,unit1,Unit1,1,SIAGAS,594058,6708510
4300020527,594058,6708510,6.87,-70,-63.13,0,0,1,unit2,Unit2,2,SIAGAS,594058,6708510
4300020527,594058,6708510,6.87,-94,-87.13,0,0,1,unit3,Unit3,3,SIAGAS,594058,6708510
4300025596,592180,6708082,7,-11,-4,0,0,1,unit1,Unit1,1,SIAGAS,592180,6708082
4300025596,592180,6708082,7,-68,-61,0,0,1,unit2,Unit2,2,SIAGAS,592180,6708082
4300025596*,592180,6708082,7,-77,-70,0,0,1,unit3,Unit3,3,SIAGAS,592180,6708082
4300021751,589074,6695009,5,-44,-39,0,0,1,unit1,Unit1,1,SIAGAS,589074,6695009
4300021751,589074,6695009,5,-80,-75,0,0,1,unit2,Unit2,2,SIAGAS,589074,6695009
4300024097,573124,6698268,3,-27,-24,0,0,1,unit1,Unit1,1,SIAGAS,573124,6698268
